date,published_at,source,stock,title,summary,raw_text,clean_text,tokens,stemmed_text,url,sentiment_score,sentiment_label,raw_sentiment_score
2024-03-06,06 Maret 2024,Kontan,BBRI,"Beda Arah, Ini Harga Saham ERAA, GOTO, dan BBRI di Perdagangan Bursa Rabu (6/3)",,"Beda Arah, Ini Harga Saham ERAA, GOTO, dan BBRI di Perdagangan Bursa Rabu (6/3)",beda arah ini harga saham eraa goto dan bbri di perdagangan bursa rabu,beda arah harga saham eraa goto bbri perdagangan bursa rabu,beda arah harga saham eraa goto bbri dagang bursa rabu,https://investasi.kontan.co.id/news/beda-arah-ini-harga-saham-eraa-goto-dan-bbri-di-perdagangan-bursa-rabu-63,0.6666666666666666,positif,2
2024-03-07,07 Maret 2024,Kontan,BBRI,"Simak Harga Saham GOTO, BBRI, dan ENRG di Penutupan Bursa Kamis (7/3)",,"Simak Harga Saham GOTO, BBRI, dan ENRG di Penutupan Bursa Kamis (7/3)",simak harga saham goto bbri dan enrg di penutupan bursa kamis,simak harga saham goto bbri enrg penutupan bursa kamis,simak harga saham goto bbri enrg tutup bursa kamis,https://investasi.kontan.co.id/news/simak-harga-saham-goto-bbri-dan-enrg-di-penutupan-bursa-kamis-73,1.3333333333333333,positif,4
2024-03-07,2 tahun yang lalu,CNBC Indonesia,BBRI,Video: Sri Mulyani Ungkap APBN & APBD Dioptimalkan Untuk Dukung UMKM,,Video: Sri Mulyani Ungkap APBN & APBD Dioptimalkan Untuk Dukung UMKM,video sri mulyani ungkap apbn apbd dioptimalkan untuk dukung umkm,video sri mulyani apbn apbd dioptimalkan dukung umkm,video sri mulyani apbn apbd optimal dukung umkm,https://www.cnbcindonesia.com/news/20240307112710-8-520379/video-sri-mulyani-ungkap-apbn-apbd-dioptimalkan-untuk-dukung-umkm,4.0,positif,4
2024-03-07,2 tahun yang lalu,CNBC Indonesia,BBRI,"Video: Kalahkan Grameen Bank, Jokowi: Dirut BRI Harusnya Dapat Nobel",,"Video: Kalahkan Grameen Bank, Jokowi: Dirut BRI Harusnya Dapat Nobel",video kalahkan grameen bank jokowi dirut bri harusnya dapat nobel,video kalahkan grameen bank jokowi dirut bri nobel,video kalah grameen bank jokowi dirut bri nobel,https://www.cnbcindonesia.com/news/20240307103700-8-520352/video-kalahkan-grameen-bank-jokowi-dirut-bri-harusnya-dapat-nobel,-4.0,negatif,-4
2024-03-07,2 tahun yang lalu,CNBC Indonesia,BBRI,"Video: Puji UMKM, Jokowi Kenalkan ""Mama Muda""",,"Video: Puji UMKM, Jokowi Kenalkan ""Mama Muda""",video puji umkm jokowi kenalkan mama muda,video puji umkm jokowi kenalkan mama muda,video puji umkm jokowi kenal mama muda,https://www.cnbcindonesia.com/news/20240307084915-8-520308/video-puji-umkm-jokowi-kenalkan-mama-muda,2.25,positif,9
2024-03-07,2 tahun yang lalu,CNBC Indonesia,BBRI,Video: Sri Mulyani Sebut Ada Risiko Baru Hantui Ekonomi Global,,Video: Sri Mulyani Sebut Ada Risiko Baru Hantui Ekonomi Global,video sri mulyani sebut ada risiko baru hantui ekonomi global,video sri mulyani risiko hantui ekonomi global,video sri mulyani risiko hantu ekonomi global,https://www.cnbcindonesia.com/news/20240307110020-8-520364/video-sri-mulyani-sebut-ada-risiko-baru-hantui-ekonomi-global,0.0,netral,0
2024-03-07,2 tahun yang lalu,CNBC Indonesia,BBRI,Video: Menteri Teten Minta Pembiayaan UMKM Diperbesar & Dipermudah,,Video: Menteri Teten Minta Pembiayaan UMKM Diperbesar & Dipermudah,video menteri teten minta pembiayaan umkm diperbesar dipermudah,video menteri teten pembiayaan umkm diperbesar dipermudah,video menteri teten biaya umkm besar mudah,https://www.cnbcindonesia.com/news/20240307113507-8-520386/video-menteri-teten-minta-pembiayaan-umkm-diperbesar-dipermudah,4.0,positif,8
2024-03-07,2 tahun yang lalu,CNBC Indonesia,BBRI,Video: Jokowi Sebut Subsidi Bunga KUR Bisa Bikin 40 Waduk,,Video: Jokowi Sebut Subsidi Bunga KUR Bisa Bikin 40 Waduk,video jokowi sebut subsidi bunga kur bisa bikin waduk,video jokowi subsidi bunga kur bikin waduk,video jokowi subsidi bunga kur bikin waduk,https://www.cnbcindonesia.com/news/20240307120935-8-520396/video-jokowi-sebut-subsidi-bunga-kur-bisa-bikin-40-waduk,0.0,netral,0
2024-03-07,2 tahun yang lalu,CNBC Indonesia,BBRI,"Video: Terima Kasih Jokowi, BRI Kini Sudah Bantu 44 Juta UMKM",,"Video: Terima Kasih Jokowi, BRI Kini Sudah Bantu 44 Juta UMKM",video terima kasih jokowi bri kini sudah bantu juta umkm,video terima kasih jokowi bri bantu juta umkm,video terima kasih jokowi bri bantu juta umkm,https://www.cnbcindonesia.com/news/20240307121611-8-520399/video-terima-kasih-jokowi-bri-kini-sudah-bantu-44-juta-umkm,2.25,positif,9
2024-03-07,2 tahun yang lalu,CNBC Indonesia,BBRI,Video: Teten Masduki Soroti Sistem Subsidi Pertanian di Indonesia,,Video: Teten Masduki Soroti Sistem Subsidi Pertanian di Indonesia,video teten masduki soroti sistem subsidi pertanian di indonesia,video teten masduki soroti sistem subsidi pertanian indonesia,video teten masduki sorot sistem subsidi tani indonesia,https://www.cnbcindonesia.com/news/20240307123722-8-520408/video-teten-masduki-soroti-sistem-subsidi-pertanian-di-indonesia,-4.0,negatif,-4
2024-03-07,2 tahun yang lalu,CNBC Indonesia,BBRI,Bappenas: UMKM Sebagai Instrumen Pengentas Kemiskinan,,Bappenas: UMKM Sebagai Instrumen Pengentas Kemiskinan,bappenas umkm sebagai instrumen pengentas kemiskinan,bappenas umkm instrumen pengentas kemiskinan,bappenas umkm instrumen entas miskin,https://www.cnbcindonesia.com/news/20240307135722-8-520431/bappenas-umkm-sebagai-instrumen-pengentas-kemiskinan,-5.0,negatif,-5
2024-03-08,2 tahun yang lalu,CNBC Indonesia,BBCA,"Saham BBCA Cetak Rekor Lagi di Rp10.200, Investor Tunggu Dividen",,"Saham BBCA Cetak Rekor Lagi di Rp10.200, Investor Tunggu Dividen",saham bbca cetak rekor lagi di rp investor tunggu dividen,saham bbca cetak rekor rp investor tunggu dividen,saham bbca cetak rekor rp investor tunggu dividen,https://www.cnbcindonesia.com/market/20240308142238-17-520759/saham-bbca-cetak-rekor-lagi-di-rp10200-investor-tunggu-dividen,1.0,positif,1
2024-03-08,2 tahun yang lalu,CNBC Indonesia,BBRI,"Naik Jadi 6.350, Saham BBRI Cetak Rekor Baru",,"Naik Jadi 6.350, Saham BBRI Cetak Rekor Baru",naik jadi saham bbri cetak rekor baru,saham bbri cetak rekor,saham bbri cetak rekor,https://www.cnbcindonesia.com/market/20240308160956-17-520811/naik-jadi-6350-saham-bbri-cetak-rekor-baru,0.0,netral,0
2024-03-09,2 tahun yang lalu,CNBC Indonesia,BBCA,Jadwal Operasional BCA Awal Ramadan dan Libur Nyepi,,Jadwal Operasional BCA Awal Ramadan dan Libur Nyepi,jadwal operasional bca awal ramadan dan libur nyepi,jadwal operasional bca ramadan libur nyepi,jadwal operasional bca ramadan libur nyepi,https://www.cnbcindonesia.com/market/20240309124825-17-520976/jadwal-operasional-bca-awal-ramadan-dan-libur-nyepi,3.0,positif,3
2024-03-12,12 Maret 2024,Kontan,BBRI,BRI Optimistis Bisnis Remitansi Tumbuh Hingga 25% Selama Ramadan dan Lebaran 2024,,BRI Optimistis Bisnis Remitansi Tumbuh Hingga 25% Selama Ramadan dan Lebaran 2024,bri optimistis bisnis remitansi tumbuh hingga selama ramadan dan lebaran,bri optimistis bisnis remitansi tumbuh ramadan lebaran,bri optimistis bisnis remitansi tumbuh ramadan lebaran,https://keuangan.kontan.co.id/news/bri-optimistis-bisnis-remitansi-tumbuh-hingga-25-selama-ramadan-dan-lebaran-2024,3.0,positif,3
2024-03-13,2 tahun yang lalu,CNBC Indonesia,BBCA,"Simak, Ini Jam Operasional BCA, BNI, BRI, BTN Selama Ramadan 2024",,"Simak, Ini Jam Operasional BCA, BNI, BRI, BTN Selama Ramadan 2024",simak ini jam operasional bca bni bri btn selama ramadan,simak jam operasional bca bni bri btn ramadan,simak jam operasional bca bni bri btn ramadan,https://www.cnbcindonesia.com/market/20240313090251-17-521469/simak-ini-jam-operasional-bca-bni-bri-btn-selama-ramadan-2024,3.0,positif,3
2024-03-13,2 tahun yang lalu,CNBC Indonesia,BBCA,"NPL Perbankan Naik, OJK Sebut Tidak Mengkhawatirkan",,"NPL Perbankan Naik, OJK Sebut Tidak Mengkhawatirkan",npl perbankan naik ojk sebut tidak mengkhawatirkan,npl perbankan ojk mengkhawatirkan,npl perban ojk khawatir,https://www.cnbcindonesia.com/market/20240313161713-17-521661/npl-perbankan-naik-ojk-sebut-tidak-mengkhawatirkan,-1.0,negatif,-2
2024-03-13,2 tahun yang lalu,CNBC Indonesia,BBRI,"Hari Ini Cum Date Dividen, Saham BBRI Cetak Rekor Baru di Rp 6.450",,"Hari Ini Cum Date Dividen, Saham BBRI Cetak Rekor Baru di Rp 6.450",hari ini cum date dividen saham bbri cetak rekor baru di rp,cum date dividen saham bbri cetak rekor rp,cum date dividen saham bbri cetak rekor rp,https://www.cnbcindonesia.com/market/20240313102712-17-521497/hari-ini-cum-date-dividen-saham-bbri-cetak-rekor-baru-di-rp-6450,0.0,netral,0
2024-03-13,13 Maret 2024,Kontan,BBRI,"Memasuki Bulan Ramadan, BRI Kejar Pertumbuhan Bisnis Remitansi Hingga 25%",,"Memasuki Bulan Ramadan, BRI Kejar Pertumbuhan Bisnis Remitansi Hingga 25%",memasuki bulan ramadan bri kejar pertumbuhan bisnis remitansi hingga,memasuki ramadan bri kejar pertumbuhan bisnis remitansi,pasuk ramadan bri kejar tumbuh bisnis remitansi,https://keuangan.kontan.co.id/news/memasuki-bulan-ramadan-bri-kejar-pertumbuhan-bisnis-remitansi-hingga-25,0.6666666666666666,positif,2
2024-03-14,2 tahun yang lalu,CNBC Indonesia,BBCA,Video: BCA Tebar Dividen Rp 270 Per Saham,,Video: BCA Tebar Dividen Rp 270 Per Saham,video bca tebar dividen rp per saham,video bca tebar dividen rp saham,video bca tebar dividen rp saham,https://www.cnbcindonesia.com/market/20240314163340-19-522029/video-bca-tebar-dividen-rp-270-per-saham,0.0,netral,0
2024-03-14,2 tahun yang lalu,CNBC Indonesia,BBCA,"Berburu THR Dividen Saham Big Banks, Siapa Paling Royal?",,"Berburu THR Dividen Saham Big Banks, Siapa Paling Royal?",berburu thr dividen saham big banks siapa paling royal,berburu thr dividen saham big banks royal,buru thr dividen saham big banks royal,https://www.cnbcindonesia.com/research/20240314130509-128-521937/berburu-thr-dividen-saham-big-banks-siapa-paling-royal,1.0,positif,1
2024-03-14,2 tahun yang lalu,CNBC Indonesia,BBCA,"Jelang RUPS Hari Ini, Saham BBCA Cetak Rekor Lagi",,"Jelang RUPS Hari Ini, Saham BBCA Cetak Rekor Lagi",jelang rups hari ini saham bbca cetak rekor lagi,jelang rups saham bbca cetak rekor,jelang rups saham bbca cetak rekor,https://www.cnbcindonesia.com/market/20240314095432-17-521853/jelang-rups-hari-ini-saham-bbca-cetak-rekor-lagi,3.0,positif,3
2024-03-14,2 tahun yang lalu,CNBC Indonesia,BBCA,"Diumumkan Hari Ini, Simak Kisi-Kisi Dividen BBCA",,"Diumumkan Hari Ini, Simak Kisi-Kisi Dividen BBCA",diumumkan hari ini simak kisi kisi dividen bbca,diumumkan simak kisi kisi dividen bbca,umum simak kisi kisi dividen bbca,https://www.cnbcindonesia.com/market/20240314100957-17-521860/diumumkan-hari-ini-simak-kisi-kisi-dividen-bbca,-0.5,negatif,-2
2024-03-14,14 Maret 2024,Kontan,BBRI,"Intip Pergerakan Harga Saham MPPA, GOTO, dan BBRI di Penutupan Bursa Kamis (14/3)",,"Intip Pergerakan Harga Saham MPPA, GOTO, dan BBRI di Penutupan Bursa Kamis (14/3)",intip pergerakan harga saham mppa goto dan bbri di penutupan bursa kamis,intip pergerakan harga saham mppa goto bbri penutupan bursa kamis,intip gera harga saham mppa goto bbri tutup bursa kamis,https://investasi.kontan.co.id/news/intip-pergerakan-harga-saham-mppa-goto-dan-bbri-di-penutupan-bursa-kamis-143,0.5,positif,1
2024-03-14,2 tahun yang lalu,CNBC Indonesia,BBCA,Simak! Begini Prospek Sektor Perbankan di 2024,,Simak! Begini Prospek Sektor Perbankan di 2024,simak begini prospek sektor perbankan di,simak prospek sektor perbankan,simak prospek sektor perban,https://www.cnbcindonesia.com/market/20240314190352-17-522092/simak-begini-prospek-sektor-perbankan-di-2024,1.0,positif,3
2024-03-14,2 tahun yang lalu,CNBC Indonesia,BBCA,Tok! BCA Tebar Dividen Rp 33 Triliun ke Investor atau Rp 270/Saham,,Tok! BCA Tebar Dividen Rp 33 Triliun ke Investor atau Rp 270/Saham,tok bca tebar dividen rp triliun ke investor atau rp saham,tok bca tebar dividen rp triliun investor rp saham,tok bca tebar dividen rp triliun investor rp saham,https://www.cnbcindonesia.com/market/20240314113105-17-521891/tok-bca-tebar-dividen-rp-33-triliun-ke-investor-atau-rp-270-saham,0.0,netral,0
2024-03-18,2 tahun yang lalu,CNBC Indonesia,BBCA,"Adu Laba Bank Raksasa ASEAN, BRI Rangking Berapa?",,"Adu Laba Bank Raksasa ASEAN, BRI Rangking Berapa?",adu laba bank raksasa asean bri rangking berapa,adu laba bank raksasa asean bri rangking,adu laba bank raksasa asean bri rangking,https://www.cnbcindonesia.com/research/20240318112921-128-522820/adu-laba-bank-raksasa-asean-bri-rangking-berapa,0.5,positif,1
2024-03-18,2 tahun yang lalu,CNBC Indonesia,BBCA,"Bunga Tinggi, Gagal Bayar KPR Naik!",,"Bunga Tinggi, Gagal Bayar KPR Naik!",bunga tinggi gagal bayar kpr naik,bunga tinggi gagal bayar kpr,bunga tinggi gagal bayar kpr,https://www.cnbcindonesia.com/market/20240318062604-17-522720/bunga-tinggi-gagal-bayar-kpr-naik,0.75,positif,3
2024-03-18,18 Maret 2024,Kontan,BBCA,"Emiten Jumbo Akan Bagikan Dividen, Simak Rekomendasi Saham ASII, BBCA, BMRI PTBA",,"Emiten Jumbo Akan Bagikan Dividen, Simak Rekomendasi Saham ASII, BBCA, BMRI PTBA",emiten jumbo akan bagikan dividen simak rekomendasi saham asii bbca bmri ptba,emiten jumbo bagikan dividen simak rekomendasi saham asii bbca bmri ptba,emiten jumbo bagi dividen simak rekomendasi saham asi bbca bmri ptba,https://investasi.kontan.co.id/news/emiten-jumbo-akan-bagikan-dividen-simak-rekomendasi-saham-asii-bbca-bmri-ptba,2.5,positif,5
2024-03-19,2 tahun yang lalu,CNBC Indonesia,BBCA,"Ekonom Waspadai Inflasi Pangan & Tekanan Sektor Properti, Ada Apa?",,"Ekonom Waspadai Inflasi Pangan & Tekanan Sektor Properti, Ada Apa?",ekonom waspadai inflasi pangan tekanan sektor properti ada apa,ekonom waspadai inflasi pangan tekanan sektor properti,ekonom waspada inflasi pangan tekan sektor properti,https://www.cnbcindonesia.com/news/20240319150351-8-523318/ekonom-waspadai-inflasi-pangan-tekanan-sektor-properti-ada-apa,2.0,positif,4
2024-03-19,2 tahun yang lalu,CNBC Indonesia,BBCA,"BCA Siapkan Duit Rp 68,80 T Buat Ramadan dan Lebaran 2024",,"BCA Siapkan Duit Rp 68,80 T Buat Ramadan dan Lebaran 2024",bca siapkan duit rp t buat ramadan dan lebaran,bca siapkan duit rp ramadan lebaran,bca siap duit rp ramadan lebaran,https://www.cnbcindonesia.com/market/20240319163005-17-523368/bca-siapkan-duit-rp-6880-t-buat-ramadan-dan-lebaran-2024,1.0,positif,1
2024-03-19,2 tahun yang lalu,CNBC Indonesia,BBCA,"BCA Mau Bagi THR Dividen Rp 33,28 T, Catat Tanggal Cum Datenya",,"BCA Mau Bagi THR Dividen Rp 33,28 T, Catat Tanggal Cum Datenya",bca mau bagi thr dividen rp t catat tanggal cum datenya,bca thr dividen rp catat tanggal cum datenya,bca thr dividen rp catat tanggal cum datenya,https://www.cnbcindonesia.com/market/20240319101658-17-523175/bca-mau-bagi-thr-dividen-rp-3328-t-catat-tanggal-cum-datenya,-4.0,negatif,-4
2024-03-20,20 Maret 2024,Kontan,BBRI,BRI Siapkan Rp 34 Triliun Uang Tunai Untuk Kebutuhan Lebaran 2024,,BRI Siapkan Rp 34 Triliun Uang Tunai Untuk Kebutuhan Lebaran 2024,bri siapkan rp triliun uang tunai untuk kebutuhan lebaran,bri siapkan rp triliun uang tunai kebutuhan lebaran,bri siap rp triliun uang tunai butuh lebaran,https://keuangan.kontan.co.id/news/bri-siapkan-rp-34-triliun-uang-tunai-untuk-kebutuhan-lebaran-2024,-0.3333333333333333,negatif,-1
2024-03-21,21 Maret 2024,Kontan,BBRI,"Sambut Lebaran 2024, BRI Siapkan Uang Tunai Sebesar Rp 34 Triliun",,"Sambut Lebaran 2024, BRI Siapkan Uang Tunai Sebesar Rp 34 Triliun",sambut lebaran bri siapkan uang tunai sebesar rp triliun,sambut lebaran bri siapkan uang tunai rp triliun,sambut lebaran bri siap uang tunai rp triliun,https://keuangan.kontan.co.id/news/sambut-lebaran-2024-bri-siapkan-uang-tunai-sebesar-rp-34-triliun,2.3333333333333335,positif,7
2024-03-21,2 tahun yang lalu,CNBC Indonesia,BBCA,"Pasca Tepis Isu Akuisisi, Buana Finance Pinjam Duit Rp 500 M ke BCA",,"Pasca Tepis Isu Akuisisi, Buana Finance Pinjam Duit Rp 500 M ke BCA",pasca tepis isu akuisisi buana finance pinjam duit rp m ke bca,pasca tepis isu akuisisi buana finance pinjam duit rp bca,pasca tepis isu akuisisi buana finance pinjam duit rp bca,https://www.cnbcindonesia.com/market/20240321113950-17-524027/pasca-tepis-isu-akuisisi-buana-finance-pinjam-duit-rp-500-m-ke-bca,-1.0,negatif,-1
2024-03-21,2 tahun yang lalu,CNBC Indonesia,BBCA,"Peruri Ungkap Pemungut Meterai Elektronik Terbesar, BCA Juara",,"Peruri Ungkap Pemungut Meterai Elektronik Terbesar, BCA Juara",peruri ungkap pemungut meterai elektronik terbesar bca juara,peruri pemungut meterai elektronik terbesar bca juara,uri mungut meterai elektronik besar bca juara,https://www.cnbcindonesia.com/market/20240321102457-17-523997/peruri-ungkap-pemungut-meterai-elektronik-terbesar-bca-juara,1.0,positif,2
2024-03-21,2 tahun yang lalu,CNBC Indonesia,BBRI,"BRI Finance Catat Laba Rp101,53 M, Kredit Konsumer Jadi Penopang",,"BRI Finance Catat Laba Rp101,53 M, Kredit Konsumer Jadi Penopang",bri finance catat laba rp m kredit konsumer jadi penopang,bri finance catat laba rp kredit konsumer penopang,bri finance catat laba rp kredit konsumer topang,https://www.cnbcindonesia.com/market/20240321144528-17-524118/bri-finance-catat-laba-rp10153-m-kredit-konsumer-jadi-penopang,4.0,positif,4
2024-03-21,2 tahun yang lalu,CNBC Indonesia,BBCA,"Yuk Intip! 9 Emiten Ini Akan Bagi THR Dividen, Ada BRI-BCA- Bank Mega",,"Yuk Intip! 9 Emiten Ini Akan Bagi THR Dividen, Ada BRI-BCA- Bank Mega",yuk intip emiten ini akan bagi thr dividen ada bri bca bank mega,yuk intip emiten thr dividen bri bca bank mega,yuk intip emiten thr dividen bri bca bank mega,https://www.cnbcindonesia.com/research/20240321064245-128-523899/yuk-intip-9-emiten-ini-akan-bagi-thr-dividen-ada-bri-bca-bank-mega,4.0,positif,4
2024-03-22,2 tahun yang lalu,CNBC Indonesia,BBCA,"Kredit Macet KPR Meningkat, Ekonomi Lesu Jadi Biang Kerok",,"Kredit Macet KPR Meningkat, Ekonomi Lesu Jadi Biang Kerok",kredit macet kpr meningkat ekonomi lesu jadi biang kerok,kredit macet kpr meningkat ekonomi lesu biang kerok,kredit macet kpr tingkat ekonomi lesu biang kerok,https://www.cnbcindonesia.com/market/20240322085713-17-524340/kredit-macet-kpr-meningkat-ekonomi-lesu-jadi-biang-kerok,-2.0,negatif,-6
2024-03-22,2 tahun yang lalu,CNBC Indonesia,BBCA,"ABMM Dapat Fasilitas Kredit Rp 1 Triliun dari BCA, Buat Apa?",,"ABMM Dapat Fasilitas Kredit Rp 1 Triliun dari BCA, Buat Apa?",abmm dapat fasilitas kredit rp triliun dari bca buat apa,abmm fasilitas kredit rp triliun bca,abmm fasilitas kredit rp triliun bca,https://www.cnbcindonesia.com/market/20240322162355-17-524568/abmm-dapat-fasilitas-kredit-rp-1-triliun-dari-bca-buat-apa,2.0,positif,2
2024-03-22,2 tahun yang lalu,CNBC Indonesia,BBCA,"Lahan di IKN Diserobot 'Orang', Ini Tanggapan Manajemen BCA",,"Lahan di IKN Diserobot 'Orang', Ini Tanggapan Manajemen BCA",lahan di ikn diserobot orang ini tanggapan manajemen bca,lahan ikn diserobot tanggapan manajemen bca,lahan ikn serobot tanggap manajemen bca,https://www.cnbcindonesia.com/market/20240322093341-17-524364/lahan-di-ikn-diserobot-orang-ini-tanggapan-manajemen-bca,0.0,netral,0
2024-03-22,2 tahun yang lalu,CNBC Indonesia,BBCA,BCA Tambah Fasilitas Kredit ke Arto Jadi Rp 109 M,,BCA Tambah Fasilitas Kredit ke Arto Jadi Rp 109 M,bca tambah fasilitas kredit ke arto jadi rp m,bca fasilitas kredit arto rp,bca fasilitas kredit arto rp,https://www.cnbcindonesia.com/market/20240322113848-17-524418/bca-tambah-fasilitas-kredit-ke-arto-jadi-rp-109-m,2.0,positif,2
2024-03-22,2 tahun yang lalu,CNBC Indonesia,BBCA,"Direksi-Komisaris BCA Barengan Borong Saham Rp 14,5 M Jelang Cum Date",,"Direksi-Komisaris BCA Barengan Borong Saham Rp 14,5 M Jelang Cum Date",direksi komisaris bca barengan borong saham rp m jelang cum date,direksi komisaris bca barengan borong saham rp jelang cum date,direksi komisaris bca bareng borong saham rp jelang cum date,https://www.cnbcindonesia.com/market/20240322191154-17-524659/direksi-komisaris-bca-barengan-borong-saham-rp-145-m-jelang-cum-date,1.25,positif,5
2024-03-24,2 tahun yang lalu,CNBC Indonesia,BBCA,"Heboh Lahannya di IKN Kena Serobot, Manajemen BCA Buka Suara",,"Heboh Lahannya di IKN Kena Serobot, Manajemen BCA Buka Suara",heboh lahannya di ikn kena serobot manajemen bca buka suara,heboh lahannya ikn serobot manajemen bca buka suara,heboh lahan ikn serobot manajemen bca buka suara,https://www.cnbcindonesia.com/market/20240324125753-17-524898/heboh-lahannya-di-ikn-kena-serobot-manajemen-bca-buka-suara,0.75,positif,3
2024-03-25,2 tahun yang lalu,CNBC Indonesia,BBCA,Video: Teknologi BCA Jamin Keamanan Data & Transaksi Perbankan,,Video: Teknologi BCA Jamin Keamanan Data & Transaksi Perbankan,video teknologi bca jamin keamanan data transaksi perbankan,video teknologi bca jamin keamanan data transaksi perbankan,video teknologi bca jamin aman data transaksi perban,https://www.cnbcindonesia.com/tech/20240325112451-39-525098/video-teknologi-bca-jamin-keamanan-data-transaksi-perbankan,-1.75,negatif,-7
2024-03-25,2 tahun yang lalu,CNBC Indonesia,BBCA,Direksi dan Komisaris BCA Kompak Borong Saham Jelang Cum Dividen,,Direksi dan Komisaris BCA Kompak Borong Saham Jelang Cum Dividen,direksi dan komisaris bca kompak borong saham jelang cum dividen,direksi komisaris bca kompak borong saham jelang cum dividen,direksi komisaris bca kompak borong saham jelang cum dividen,https://www.cnbcindonesia.com/market/20240325101626-17-525067/direksi-dan-komisaris-bca-kompak-borong-saham-jelang-cum-dividen,0.6666666666666666,positif,2
2024-03-25,2 tahun yang lalu,CNBC Indonesia,BBRI,"Sri Mulyani: Dividen BUMN Tembus Rp6,8 T, BRI Penyumbang Terbesar!",,"Sri Mulyani: Dividen BUMN Tembus Rp6,8 T, BRI Penyumbang Terbesar!",sri mulyani dividen bumn tembus rp t bri penyumbang terbesar,sri mulyani dividen bumn tembus rp bri penyumbang terbesar,sri mulyani dividen bumn tembus rp bri sumbang besar,https://www.cnbcindonesia.com/news/20240325140642-4-525183/sri-mulyani-dividen-bumn-tembus-rp68-t-bri-penyumbang-terbesar,1.0,positif,3
2024-03-25,2 tahun yang lalu,CNBC Indonesia,BBRI,"Saham BBRI Ngacir 2% Lebih, Ini Penyebabnya",,"Saham BBRI Ngacir 2% Lebih, Ini Penyebabnya",saham bbri ngacir lebih ini penyebabnya,saham bbri ngacir penyebabnya,saham bbri ngacir sebab,https://www.cnbcindonesia.com/market/20240325161058-17-525252/saham-bbri-ngacir-2-lebih-ini-penyebabnya,3.0,positif,3
2024-03-25,2 tahun yang lalu,CNBC Indonesia,BBCA,"Pekan Lalu Diborong Direksi-Komisaris, Tapi Kok Saham BBCA Loyo?",,"Pekan Lalu Diborong Direksi-Komisaris, Tapi Kok Saham BBCA Loyo?",pekan lalu diborong direksi komisaris tapi kok saham bbca loyo,pekan diborong direksi komisaris saham bbca loyo,pekan borong direksi komisaris saham bbca loyo,https://www.cnbcindonesia.com/market/20240325095735-17-525056/pekan-lalu-diborong-direksi-komisaris-tapi-kok-saham-bbca-loyo,-0.5,negatif,-1
2024-03-25,2 tahun yang lalu,CNBC Indonesia,BBCA,Video: 2 Program Andalan BCA Perkuat Keamanan Siber & Layanan Digital,,Video: 2 Program Andalan BCA Perkuat Keamanan Siber & Layanan Digital,video program andalan bca perkuat keamanan siber layanan digital,video program andalan bca perkuat keamanan siber layanan digital,video program andal bca kuat aman siber layan digital,https://www.cnbcindonesia.com/tech/20240325120948-39-525125/video-2-program-andalan-bca-perkuat-keamanan-siber-layanan-digital,3.0,positif,9
2024-03-26,2 tahun yang lalu,CNBC Indonesia,BBCA,"Direksi dan Komisaris BCA Borong Saham Lagi, Kali Ini 1,67 Juta Lembar",,"Direksi dan Komisaris BCA Borong Saham Lagi, Kali Ini 1,67 Juta Lembar",direksi dan komisaris bca borong saham lagi kali ini juta lembar,direksi komisaris bca borong saham juta lembar,direksi komisaris bca borong saham juta lembar,https://www.cnbcindonesia.com/market/20240326095032-17-525419/direksi-dan-komisaris-bca-borong-saham-lagi-kali-ini-167-juta-lembar,0.3333333333333333,positif,1
2024-03-26,2 tahun yang lalu,CNBC Indonesia,BBCA,Mau Bagi-Bagi THR? Simak Syarat Tukar Uang Baru di BCA,,Mau Bagi-Bagi THR? Simak Syarat Tukar Uang Baru di BCA,mau bagi bagi thr simak syarat tukar uang baru di bca,thr simak syarat tukar uang bca,thr simak syarat tukar uang bca,https://www.cnbcindonesia.com/market/20240326085245-17-525381/mau-bagi-bagi-thr-simak-syarat-tukar-uang-baru-di-bca,2.0,positif,4
2024-03-26,26 Maret 2024,Kontan,BBRI,Inilah Cara Top Up BRIZZI Milik BRI yang Mudah dan Praktis,,Inilah Cara Top Up BRIZZI Milik BRI yang Mudah dan Praktis,inilah cara top up brizzi milik bri yang mudah dan praktis,top up brizzi milik bri mudah praktis,top up brizzi milik bri mudah praktis,https://keuangan.kontan.co.id/news/inilah-cara-top-up-brizzi-milik-bri-yang-mudah-dan-praktis,3.5,positif,14
2024-03-27,2 tahun yang lalu,CNBC Indonesia,BBCA,"Musim Dividen! 100 Lot Saham BRI, Mandiri, BCA, Kamu Dapat Berapa?",,"Musim Dividen! 100 Lot Saham BRI, Mandiri, BCA, Kamu Dapat Berapa?",musim dividen lot saham bri mandiri bca kamu dapat berapa,musim dividen lot saham bri mandiri bca,musim dividen lot saham bri mandiri bca,https://www.cnbcindonesia.com/research/20240327114441-128-525885/musim-dividen-100-lot-saham-bri-mandiri-bca-kamu-dapat-berapa,-4.0,negatif,-8
